"","Trials.thisN","condition","blurr_confirm.rt","Press","Whenpress","Curiosity.response","Confidence.response","Surprise.response","ParticipantID","normal_confidence","normal_curiosity","normal_surprise"
"10242",89,1,0.000322200008668,1,15,1,10,1,54,0.564095121472802,-0.542250994839624,-0.470080482822017
"10511",91,1,0.867066400009,1,11,1,10,1,54,0.564095121472802,-0.542250994839624,-0.470080482822017
"10633",92,1,0.0836443000007,1,11,1,10,1,54,0.564095121472802,-0.542250994839624,-0.470080482822017
"10753",93,1,0.0503261999984,1,14,2,9,3,54,0.108090083156465,0.0729076967851596,0.750320770658219
"10902",94,1,0,0,0,6,4,4,54,-2.17193510842522,2.5335424632843,1.36052139739834
"11201",97,1,0.183650999999,1,10,2,8,1,54,-0.347914955159872,0.0729076967851596,-0.470080482822017
"11314",98,1,0.200316499977,1,5,3,8,4,54,-0.347914955159872,0.688066388409944,1.36052139739834
"11464",100,1,0.417005900003,1,11,1,10,1,54,0.564095121472802,-0.542250994839624,-0.470080482822017
"11584",101,9,0.4503157,1,3,1,10,1,54,0.564095121472802,-0.542250994839624,-0.470080482822017
"11622",102,7,0.0669890999852,1,4,1,10,1,54,0.564095121472802,-0.542250994839624,-0.470080482822017
"11672",103,1,0.750296199985,1,9,1,10,1,54,0.564095121472802,-0.542250994839624,-0.470080482822017
"11852",105,1,0.183680799993,1,8,1,10,1,54,0.564095121472802,-0.542250994839624,-0.470080482822017
"11944",106,1,0,0,0,1,9,1,54,0.108090083156465,-0.542250994839624,-0.470080482822017
"12102",107,1,0,0,0,1,10,1,54,0.564095121472802,-0.542250994839624,-0.470080482822017
"12262",108,1,0.6669674,1,14,1,10,1,54,0.564095121472802,-0.542250994839624,-0.470080482822017
"12412",109,1,0.283615799999,1,12,1,10,1,54,0.564095121472802,-0.542250994839624,-0.470080482822017
"12983",114,1,0.516888300015,1,2,1,9,3,54,0.108090083156465,-0.542250994839624,0.750320770658219
"13013",115,1,0.200330599997,1,14,1,10,1,54,0.564095121472802,-0.542250994839624,-0.470080482822017
"13161",116,1,0.167087300011,1,11,1,10,1,54,0.564095121472802,-0.542250994839624,-0.470080482822017
"13282",117,1,0.617065900005,1,12,1,10,1,54,0.564095121472802,-0.542250994839624,-0.470080482822017
"13413",118,1,0.150378999999,1,11,1,9,1,54,0.108090083156465,-0.542250994839624,-0.470080482822017
"13532",119,1,0.333625200001,1,8,1,9,1,54,0.108090083156465,-0.542250994839624,-0.470080482822017
"13621",120,1,0.633677500009,1,15,1,9,1,54,0.108090083156465,-0.542250994839624,-0.470080482822017
"13781",121,1,0.100294700009,1,11,1,10,1,54,0.564095121472802,-0.542250994839624,-0.470080482822017
"13961",123,1,0.45035649999,1,9,1,10,1,54,0.564095121472802,-0.542250994839624,-0.470080482822017
"14062",124,1,0.350291100011,1,13,1,10,1,54,0.564095121472802,-0.542250994839624,-0.470080482822017
"14202",125,1,0.300306799996,1,7,1,9,1,54,0.108090083156465,-0.542250994839624,-0.470080482822017
"14352",127,1,0,0,0,6,3,1,54,-2.62794014674156,2.5335424632843,-0.470080482822017
"14511",128,1,0.616992399999,1,5,1,10,1,54,0.564095121472802,-0.542250994839624,-0.470080482822017
"14571",129,1,0.0169440000027,1,13,1,9,1,54,0.108090083156465,-0.542250994839624,-0.470080482822017
"14711",130,1,0.9003486,1,14,2,6,2,54,-1.25992503179255,0.0729076967851596,0.140120143918101
"14861",131,1,0,0,0,4,3,4,54,-2.62794014674156,1.30322508003473,1.36052139739834
"15021",132,1,0.000417800009018,1,11,1,10,1,54,0.564095121472802,-0.542250994839624,-0.470080482822017
"4010",0,1,0,0,0,5,3,2,55,-4.25926178134669,1.57255354401264,-1.32431846045121
"5610",1,1,0.400300600013,1,15,4,7,3,55,0.138446367653716,0.531893110474864,-0.357923908230057
"7210",2,1,0.0668782999855,1,10,6,7,4,55,0.138446367653716,2.61321397755042,0.608470643991097
"9016",4,1,0.733245499985,1,5,4,9,5,55,2.33730044215392,0.531893110474864,1.57486519621225
"10810",6,1,0.416933999979,1,14,6,7,2,55,0.138446367653716,2.61321397755042,-1.32431846045121
"13010",8,1,0.133598999993,1,11,1,9,2,55,2.33730044215392,-2.59008819013847,-1.32431846045121
"1422",9,1,0.6836931,1,3,3,6,2,55,-0.960980669596385,-0.508767323062913,-1.32431846045121
"1462",10,1,0.367006900022,1,3,5,6,3,55,-0.960980669596385,1.57255354401264,-0.357923908230057
"1503",11,5,0.283643199975,1,2,2,6,4,55,-0.960980669596385,-1.54942775660069,0.608470643991097
"1533",12,1,0.53365279999,1,2,2,7,4,55,0.138446367653716,-1.54942775660069,0.608470643991097
"1563",13,1,0.117021300015,1,10,3,7,4,55,0.138446367653716,-0.508767323062913,0.608470643991097
"1674",14,1,0.916974199994,1,7,3,6,3,55,-0.960980669596385,-0.508767323062913,-0.357923908230057
"1752",15,1,0.2336412,1,14,3,7,2,55,0.138446367653716,-0.508767323062913,-1.32431846045121
"1905",16,1,0.150311000005,1,2,2,8,3,55,1.23787340490382,-1.54942775660069,-0.357923908230057
"2053",19,1,0.833669999993,1,2,3,7,5,55,0.138446367653716,-0.508767323062913,1.57486519621225
"2082",20,1,0.516966199997,1,14,4,7,3,55,0.138446367653716,0.531893110474864,-0.357923908230057
"2236",21,1,0.383657099999,1,2,4,6,3,55,-0.960980669596385,0.531893110474864,-0.357923908230057
"2262",22,1,0.917018899985,1,4,2,8,5,55,1.23787340490382,-1.54942775660069,1.57486519621225
"2314",23,1,0.683670400002,1,15,4,6,4,55,-0.960980669596385,0.531893110474864,0.608470643991097
"2474",24,8,0.616991999996,1,7,3,6,2,55,-0.960980669596385,-0.508767323062913,-1.32431846045121
"2553",25,1,0.650339499989,1,2,4,7,3,55,0.138446367653716,0.531893110474864,-0.357923908230057
"2583",26,1,0.383651799988,1,2,3,7,1,55,0.138446367653716,-0.508767323062913,-2.29071301267237
"2702",28,1,0.433654599998,1,12,5,8,3,55,1.23787340490382,1.57255354401264,-0.357923908230057
"2926",30,1,0.517071599985,1,9,3,7,3,55,0.138446367653716,-0.508767323062913,-0.357923908230057
"3026",31,1,0,0,0,2,8,4,55,1.23787340490382,-1.54942775660069,0.608470643991097
"3183",32,1,0.80034300001,1,7,5,6,4,55,-0.960980669596385,1.57255354401264,0.608470643991097
"3354",34,1,0.550335200009,1,11,3,9,3,55,2.33730044215392,-0.508767323062913,-0.357923908230057
"3475",35,1,0.38363940001,1,10,2,7,4,55,0.138446367653716,-1.54942775660069,0.608470643991097
"3582",36,1,0.667058299994,1,12,4,5,5,55,-2.06040770684649,0.531893110474864,1.57486519621225
"3714",37,1,0.217041700002,1,13,5,6,4,55,-0.960980669596385,1.57255354401264,0.608470643991097
"3951",39,1,0.0843615000194,1,2,4,7,4,55,0.138446367653716,0.531893110474864,0.608470643991097
"3984",40,1,0.23364250001,1,15,3,7,2,55,0.138446367653716,-0.508767323062913,-1.32431846045121
"4142",41,1,0.366984700027,1,13,3,6,3,55,-0.960980669596385,-0.508767323062913,-0.357923908230057
"4282",42,1,0.166956900008,1,5,3,10,2,55,3.43672747940402,-0.508767323062913,-1.32431846045121
"4342",43,3,0.116972999997,1,2,3,7,2,55,0.138446367653716,-0.508767323062913,-1.32431846045121
"4373",44,1,0.466985300009,1,2,4,6,4,55,-0.960980669596385,0.531893110474864,0.608470643991097
"4492",46,1,0.266986900009,1,7,3,7,5,55,0.138446367653716,-0.508767323062913,1.57486519621225
"4574",47,1,0.333639799996,1,10,4,6,3,55,-0.960980669596385,0.531893110474864,-0.357923908230057
"4681",48,1,0.400232699991,1,7,3,7,4,55,0.138446367653716,-0.508767323062913,0.608470643991097
"4863",50,7,0.300370100013,1,2,3,6,4,55,-0.960980669596385,-0.508767323062913,0.608470643991097
"4892",51,1,0.333620699996,1,9,3,7,3,55,0.138446367653716,-0.508767323062913,-0.357923908230057
"4994",52,1,0.15031669999,1,8,4,6,3,55,-0.960980669596385,0.531893110474864,-0.357923908230057
"5382",56,1,0.200290399982,1,4,4,7,3,55,0.138446367653716,0.531893110474864,-0.357923908230057
"5544",58,1,0,0,0,6,7,3,55,0.138446367653716,2.61321397755042,-0.357923908230057
"5704",59,1,0.800286100013,1,12,3,7,4,55,0.138446367653716,-0.508767323062913,0.608470643991097
"5833",60,1,0.316968800005,1,6,4,7,4,55,0.138446367653716,0.531893110474864,0.608470643991097
"5903",61,1,0.76696779998,1,10,3,7,4,55,0.138446367653716,-0.508767323062913,0.608470643991097
"6014",62,1,0.383647900017,1,11,4,6,5,55,-0.960980669596385,0.531893110474864,1.57486519621225
"6134",63,1,0.866980399995,1,11,4,7,4,55,0.138446367653716,0.531893110474864,0.608470643991097
"6254",64,1,0.750353700016,1,7,2,7,2,55,0.138446367653716,-1.54942775660069,-1.32431846045121
"6435",66,1,0.0836621999915,1,4,2,6,3,55,-0.960980669596385,-1.54942775660069,-0.357923908230057
"6481",67,1,0,0,0,2,7,3,55,0.138446367653716,-1.54942775660069,-0.357923908230057
"6645",68,1,0.166953700013,1,6,3,7,3,55,0.138446367653716,-0.508767323062913,-0.357923908230057
"6714",69,1,0.0503176999919,1,14,2,6,3,55,-0.960980669596385,-1.54942775660069,-0.357923908230057
"6861",70,1,0.666567099979,1,5,4,7,3,55,0.138446367653716,0.531893110474864,-0.357923908230057
"6922",71,1,0.216998599994,1,15,3,7,5,55,0.138446367653716,-0.508767323062913,1.57486519621225
"7084",72,1,0.667039199994,1,6,2,7,4,55,0.138446367653716,-1.54942775660069,0.608470643991097
"7152",73,9,0.133637699997,1,4,3,7,4,55,0.138446367653716,-0.508767323062913,0.608470643991097
"7265",75,1,0.266929800011,1,4,3,7,2,55,0.138446367653716,-0.508767323062913,-1.32431846045121
"7311",76,1,0.516981399996,1,11,4,7,3,55,0.138446367653716,0.531893110474864,-0.357923908230057
"7433",77,1,0.283635899978,1,13,5,3,4,55,-4.25926178134669,1.57255354401264,0.608470643991097
"7705",79,8,0.350306599983,1,5,3,8,2,55,1.23787340490382,-0.508767323062913,-1.32431846045121
"7761",80,6,0.550308400008,1,5,5,7,4,55,0.138446367653716,1.57255354401264,0.608470643991097
"7823",81,10,0.700349999999,1,8,2,9,3,55,2.33730044215392,-1.54942775660069,-0.357923908230057
"8015",83,3,0.800320300012,1,2,4,7,3,55,0.138446367653716,0.531893110474864,-0.357923908230057
"8124",85,9,0.366994699987,1,7,4,7,5,55,0.138446367653716,0.531893110474864,1.57486519621225
"8206",86,1,0.233644599997,1,5,4,9,5,55,2.33730044215392,0.531893110474864,1.57486519621225
"8393",88,1,0.333630899986,1,10,4,7,4,55,0.138446367653716,0.531893110474864,0.608470643991097
"8505",89,1,0.000403299985919,1,3,3,7,5,55,0.138446367653716,-0.508767323062913,1.57486519621225
"8543",90,1,0.166998100001,1,6,5,7,5,55,0.138446367653716,1.57255354401264,1.57486519621225
"8611",91,1,0.933704900002,1,15,3,8,2,55,1.23787340490382,-0.508767323062913,-1.32431846045121
"8851",93,1,0.0836413999787,1,9,4,7,3,55,0.138446367653716,0.531893110474864,-0.357923908230057
"8954",94,1,0.933673699998,1,6,4,7,4,55,0.138446367653716,0.531893110474864,0.608470643991097
"9022",95,1,0.0836517999996,1,8,4,7,4,55,0.138446367653716,0.531893110474864,0.608470643991097
"9112",96,2,0.833658000018,1,2,4,7,3,55,0.138446367653716,0.531893110474864,-0.357923908230057
"9143",97,1,0.867115800007,1,6,4,7,4,55,0.138446367653716,0.531893110474864,0.608470643991097
"9263",99,1,0.383653500001,1,3,4,7,1,55,0.138446367653716,0.531893110474864,-2.29071301267237
"9304",100,9,0.766904000018,1,8,3,7,4,55,0.138446367653716,-0.508767323062913,0.608470643991097
"9391",101,1,0.250332400028,1,10,4,7,2,55,0.138446367653716,0.531893110474864,-1.32431846045121
"9503",102,1,0.333611600014,1,2,4,7,5,55,0.138446367653716,0.531893110474864,1.57486519621225
"9534",103,1,0.450280400022,1,7,4,7,5,55,0.138446367653716,0.531893110474864,1.57486519621225
"9615",104,4,0.750327499991,1,1,4,7,5,55,0.138446367653716,0.531893110474864,1.57486519621225
"9632",105,1,0.700297700008,1,2,4,7,4,55,0.138446367653716,0.531893110474864,0.608470643991097
"9663",106,1,0.316981400014,1,10,4,8,2,55,1.23787340490382,0.531893110474864,-1.32431846045121
"9773",107,1,0.150318699976,1,11,4,7,4,55,0.138446367653716,0.531893110474864,0.608470643991097
"9896",108,5,0.933698600013,1,3,4,7,5,55,0.138446367653716,0.531893110474864,1.57486519621225
"9935",109,1,0.483685100015,1,2,4,7,4,55,0.138446367653716,0.531893110474864,0.608470643991097
"9965",110,8,0.867001200008,1,7,2,8,3,55,1.23787340490382,-1.54942775660069,-0.357923908230057
"10044",111,1,0.150303800008,1,2,5,7,6,55,0.138446367653716,1.57255354401264,2.54125974843341
"10071",112,1,0.300308899983,1,2,3,7,4,55,0.138446367653716,-0.508767323062913,0.608470643991097
"10102",113,1,0.950334399997,1,10,4,8,4,55,1.23787340490382,0.531893110474864,0.608470643991097
"10213",114,1,0.367050400004,1,4,4,8,3,55,1.23787340490382,0.531893110474864,-0.357923908230057
"10333",116,1,0.0336029999889,1,5,3,7,4,55,0.138446367653716,-0.508767323062913,0.608470643991097
"10391",117,1,0.10026810001,1,6,5,7,4,55,0.138446367653716,1.57255354401264,0.608470643991097
"10463",118,1,0.333662099991,1,2,4,7,3,55,0.138446367653716,0.531893110474864,-0.357923908230057
"10493",119,8,0.400314600003,1,2,4,8,3,55,1.23787340490382,0.531893110474864,-0.357923908230057
"10524",120,1,0.716985300009,1,1,2,6,2,55,-0.960980669596385,-1.54942775660069,-1.32431846045121
"10544",121,1,0.200281600002,1,5,3,6,4,55,-0.960980669596385,-0.508767323062913,0.608470643991097
"10606",122,6,0.0335586000001,1,6,4,7,4,55,0.138446367653716,0.531893110474864,0.608470643991097
"10672",123,10,0.316980300006,1,2,4,7,3,55,0.138446367653716,0.531893110474864,-0.357923908230057
"10744",125,1,0.10032279999,1,11,3,7,4,55,0.138446367653716,-0.508767323062913,0.608470643991097
"10866",126,1,0.683673099993,1,3,4,7,4,55,0.138446367653716,0.531893110474864,0.608470643991097
"10903",127,1,0.683706199983,1,5,4,7,4,55,0.138446367653716,0.531893110474864,0.608470643991097
"10962",128,1,0.483741899981,1,10,4,6,3,55,-0.960980669596385,0.531893110474864,-0.357923908230057
"11135",130,1,0.650346500013,1,12,3,7,4,55,0.138446367653716,-0.508767323062913,0.608470643991097
"11301",132,1,0.500283800007,1,5,3,7,4,55,0.138446367653716,-0.508767323062913,0.608470643991097
"11363",133,1,0.333618400007,1,2,3,7,4,55,0.138446367653716,-0.508767323062913,0.608470643991097
"11392",134,1,0.183752299985,1,9,3,7,2,55,0.138446367653716,-0.508767323062913,-1.32431846045121
"5311",2,1,0.633677699996,1,8,4,7,5,56,-0.661819478327386,1.3282522112504,1.47842974633407
"6210",3,1,0.933677099994,1,3,2,9,1,56,0.395525250361337,-0.237809347865792,-0.708836179749212
"7212",5,1,0.416982499999,1,3,2,9,6,56,0.395525250361337,-0.237809347865792,2.02524622785489
"7614",6,8,0.58364099999,1,2,2,9,1,56,0.395525250361337,-0.237809347865792,-0.708836179749212
"7910",7,1,0.433639700001,1,3,2,9,6,56,0.395525250361337,-0.237809347865792,2.02524622785489
"833",8,10,0.750320899999,1,9,2,9,1,56,0.395525250361337,-0.237809347865792,-0.708836179749212
"9310",9,1,0.350328100001,1,12,2,9,4,56,0.395525250361337,-0.237809347865792,0.93161326481325
"11110",11,1,0,0,0,5,1,5,56,-3.83385366439355,2.11128299080849,1.47842974633407
"12712",12,1,0,0,0,6,2,6,56,-3.30518130004919,2.89431377036659,2.02524622785489
"14313",13,1,0.850294300006,1,6,2,9,4,56,0.395525250361337,-0.237809347865792,0.93161326481325
"1507",14,1,0.316990399995,1,12,3,8,5,56,-0.133147113983024,0.545221431692303,1.47842974633407
"1636",15,1,0.266973699996,1,11,2,9,6,56,0.395525250361337,-0.237809347865792,2.02524622785489
"1753",16,1,0.600349,1,9,3,8,2,56,-0.133147113983024,0.545221431692303,-0.162019698228391
"195",18,1,0.316996099995,1,14,2,9,1,56,0.395525250361337,-0.237809347865792,-0.708836179749212
"2181",20,1,0,0,0,5,1,3,56,-3.83385366439355,2.11128299080849,0.384796783292429
"2342",21,1,0.283607100006,1,7,3,8,5,56,-0.133147113983024,0.545221431692303,1.47842974633407
"2501",23,1,0.533676000006,1,4,2,9,1,56,0.395525250361337,-0.237809347865792,-0.708836179749212
"2554",24,1,0.283666000003,1,9,2,9,1,56,0.395525250361337,-0.237809347865792,-0.708836179749212
"2651",25,1,0.233640299994,1,12,3,7,1,56,-0.661819478327386,0.545221431692303,-0.708836179749212
"2784",26,1,0,0,0,5,2,5,56,-3.30518130004919,2.11128299080849,1.47842974633407
"294",27,1,0.233741300006,1,11,2,8,4,56,-0.133147113983024,-0.237809347865792,0.93161326481325
"3064",28,1,0,0,0,2,8,5,56,-0.133147113983024,-0.237809347865792,1.47842974633407
"3222",29,1,0.666999199995,1,6,4,9,6,56,0.395525250361337,1.3282522112504,2.02524622785489
"3291",30,1,0.433678100002,1,9,2,9,6,56,0.395525250361337,-0.237809347865792,2.02524622785489
"339",31,1,0.500350699993,1,12,4,4,2,56,-2.24783657136047,1.3282522112504,-0.162019698228391
"3522",32,1,0.100315500007,1,3,5,8,5,56,-0.133147113983024,2.11128299080849,1.47842974633407
"3561",33,1,0.050261700002,1,8,3,8,1,56,-0.133147113983024,0.545221431692303,-0.708836179749212
"3654",34,1,0.100289099995,1,13,1,9,1,56,0.395525250361337,-1.02084012742389,-0.708836179749212
"3872",36,1,0.116945000002,1,15,1,10,1,56,0.924197614705699,-1.02084012742389,-0.708836179749212
"4032",37,1,0.216986999993,1,12,1,10,1,56,0.924197614705699,-1.02084012742389,-0.708836179749212
"4163",38,1,0.817033300002,1,9,2,9,4,56,0.395525250361337,-0.237809347865792,0.93161326481325
"4261",39,1,0,0,0,2,9,1,56,0.395525250361337,-0.237809347865792,-0.708836179749212
"4421",40,1,0.700319900003,1,9,1,9,2,56,0.395525250361337,-1.02084012742389,-0.162019698228391
"4641",42,1,0,0,0,4,3,6,56,-2.77650893570483,1.3282522112504,2.02524622785489
"4904",44,1,0.900386699999,1,5,3,8,3,56,-0.133147113983024,0.545221431692303,0.384796783292429
"4963",45,1,0.400331600002,1,7,3,7,5,56,-0.661819478327386,0.545221431692303,1.47842974633407
"5042",46,1,0,0,0,6,2,6,56,-3.30518130004919,2.89431377036659,2.02524622785489
"5202",47,7,0.216952999996,1,4,2,9,1,56,0.395525250361337,-0.237809347865792,-0.708836179749212
"5343",49,1,0.350297800003,1,8,3,8,5,56,-0.133147113983024,0.545221431692303,1.47842974633407
"5433",50,1,0.366959200008,1,13,3,8,2,56,-0.133147113983024,0.545221431692303,-0.162019698228391
"5571",51,1,0.666991999999,1,14,3,7,3,56,-0.661819478327386,0.545221431692303,0.384796783292429
"5913",54,1,0.817067900003,1,10,4,7,3,56,-0.661819478327386,1.3282522112504,0.384796783292429
"6024",55,1,0.000329599992256,1,15,2,9,1,56,0.395525250361337,-0.237809347865792,-0.708836179749212
"6183",56,1,0,0,0,1,9,1,56,0.395525250361337,-1.02084012742389,-0.708836179749212
"6343",57,1,0.766957200001,1,4,2,9,1,56,0.395525250361337,-0.237809347865792,-0.708836179749212
"6391",58,1,0.316986300008,1,14,1,9,5,56,0.395525250361337,-1.02084012742389,1.47842974633407
"6615",60,7,0.316996399997,1,3,2,9,1,56,0.395525250361337,-0.237809347865792,-0.708836179749212
"6702",62,1,0.5336599,1,7,3,7,3,56,-0.661819478327386,0.545221431692303,0.384796783292429
"6782",63,1,0.283650600002,1,8,3,7,5,56,-0.661819478327386,0.545221431692303,1.47842974633407
"6983",65,1,0.600321199992,1,2,1,9,1,56,0.395525250361337,-1.02084012742389,-0.708836179749212
"7014",66,1,0.733678100005,1,3,2,8,1,56,-0.133147113983024,-0.237809347865792,-0.708836179749212
"7143",68,1,0.366979899991,1,11,4,6,6,56,-1.19049184267175,1.3282522112504,2.02524622785489
"7266",69,1,0.383644899994,1,11,2,7,1,56,-0.661819478327386,-0.237809347865792,-0.708836179749212
"7384",70,10,0.333667899991,1,2,2,9,6,56,0.395525250361337,-0.237809347865792,2.02524622785489
"7417",71,1,0.0510091000033,1,9,4,7,1,56,-0.661819478327386,1.3282522112504,-0.708836179749212
"7517",72,1,0.100324800005,1,11,1,9,1,56,0.395525250361337,-1.02084012742389,-0.708836179749212
"7632",73,1,0.033666000003,1,6,3,8,1,56,-0.133147113983024,0.545221431692303,-0.708836179749212
"7706",74,1,0.516958200009,1,6,3,8,3,56,-0.133147113983024,0.545221431692303,0.384796783292429
"7838",76,1,0.5170469,1,4,2,9,1,56,0.395525250361337,-0.237809347865792,-0.708836179749212
"8003",78,1,0.200298200012,1,5,1,10,1,56,0.924197614705699,-1.02084012742389,-0.708836179749212
"8214",81,9,0.367707999991,1,3,2,9,1,56,0.395525250361337,-0.237809347865792,-0.708836179749212
"8252",82,1,0.950384300013,1,9,3,8,1,56,-0.133147113983024,0.545221431692303,-0.708836179749212
"8354",83,5,0.416972499996,1,2,2,8,3,56,-0.133147113983024,-0.237809347865792,0.384796783292429
"8383",84,1,0.250256500003,1,4,2,8,3,56,-0.133147113983024,-0.237809347865792,0.384796783292429
"8433",85,1,0.600353100002,1,9,4,8,5,56,-0.133147113983024,1.3282522112504,1.47842974633407
"8684",88,1,0.116943799992,1,14,2,9,1,56,0.395525250361337,-0.237809347865792,-0.708836179749212
"8832",89,1,0.100328600005,1,7,2,9,1,56,0.395525250361337,-0.237809347865792,-0.708836179749212
"897",91,1,0.133683599997,1,14,4,7,1,56,-0.661819478327386,1.3282522112504,-0.708836179749212
"9124",92,1,0.683755200007,1,6,4,8,4,56,-0.133147113983024,1.3282522112504,0.93161326481325
"9199",93,1,0.584143299988,1,9,3,8,1,56,-0.133147113983024,0.545221431692303,-0.708836179749212
